,MSSubClass,MSZoning,LotFrontage,LotArea,Street,Alley,LotShape,LandContour,LotConfig,LandSlope,Neighborhood,Condition1,Condition2,BldgType,HouseStyle,OverallQual,OverallCond,YearBuilt,YearRemodAdd,RoofStyle,RoofMatl,Exterior1st,Exterior2nd,MasVnrType,MasVnrArea,ExterQual,ExterCond,Foundation,BsmtQual,BsmtCond,BsmtExposure,BsmtFinType1,BsmtFinSF1,BsmtFinType2,BsmtFinSF2,BsmtUnfSF,TotalBsmtSF,Heating,HeatingQC,CentralAir,Electrical,X1stFlrSF,X2ndFlrSF,LowQualFinSF,GrLivArea,BsmtFullBath,BsmtHalfBath,FullBath,HalfBath,BedroomAbvGr,KitchenAbvGr,KitchenQual,TotRmsAbvGrd,Functional,Fireplaces,FireplaceQu,GarageType,GarageYrBlt,GarageFinish,GarageCars,GarageArea,GarageQual,GarageCond,PavedDrive,WoodDeckSF,OpenPorchSF,EnclosedPorch,X3SsnPorch,ScreenPorch,PoolArea,PoolQC,Fence,MiscFeature,MiscVal,MoSold,YrSold,SaleType,SaleCondition,SalePrice,ExterQualOrigin,ExterCondOrigin,GarageQualOrigin,GarageCondOrigin,FireplaceQuOrigin,KitchenQualOrigin,HeatingQCOrigin,BsmtQualOrigin,BsmtExposureOrigin,BsmtFinType1Origin,BsmtFinType2Origin,FunctionalOrigin,GarageFinishOrigin,FenceOrigin,NewHouse,Season,TotalArea
175,20,RL,47,12416,Pave,None,IR1,Lvl,Inside,Gtl,Timber,Norm,Norm,1Fam,1Story,6,5,1986,1986,Gable,CompShg,VinylSd,Plywood,Stone,132,3,3,CBlock,4,Fa,1,5,1398,2,208,0,1606,GasA,3,Y,SBrkr,1651,0,0,1651,1,0,2,0,3,1,3,7,6,1,3,Attchd,1986,2,2,616,3,3,Y,192,0,0,0,0,0,None,0,None,0,11,2008,WD,Normal,184000,TA,TA,TA,TA,TA,TA,TA,Gd,No,ALQ,LwQ,Min2,Fin,None,0,0,19917
176,20,RL,84,12615,Pave,None,Reg,Lvl,Corner,Gtl,Edwards,Norm,Norm,1Fam,1Story,6,7,1950,2001,Gable,CompShg,WdShing,Wd Shng,None,0,3,3,CBlock,3,Gd,3,5,477,1,0,725,1202,GasA,3,Y,SBrkr,2158,0,0,2158,1,0,2,0,4,1,4,7,8,1,4,Attchd,1950,1,2,576,3,3,Y,0,29,39,0,0,0,None,2,None,0,6,2007,WD,Normal,243000,TA,TA,TA,TA,Gd,Gd,TA,TA,Av,ALQ,Unf,Typ,Unf,MnPrv,0,1,20063
177,60,RL,97,10029,Pave,None,IR1,Lvl,Corner,Gtl,ClearCr,Norm,Norm,1Fam,2Story,6,5,1988,1989,Gable,CompShg,Plywood,Plywood,BrkFace,268,4,3,PConc,4,TA,1,6,831,1,0,320,1151,GasA,3,Y,SBrkr,1164,896,0,2060,0,1,2,1,4,1,3,8,8,1,3,Attchd,1988,1,2,521,3,3,Y,0,228,0,0,192,0,None,0,None,0,9,2007,WD,Normal,211000,Gd,TA,TA,TA,TA,TA,TA,Gd,No,GLQ,Unf,Typ,Unf,None,0,0,17757
178,50,RL,82.61355821,13650,Pave,None,Reg,Lvl,Inside,Gtl,Sawyer,Norm,Norm,1Fam,1.5Fin,5,5,1958,1958,Gable,CompShg,MetalSd,MetalSd,None,0,4,4,CBlock,3,TA,1,5,57,4,441,554,1052,GasA,5,Y,SBrkr,1252,668,0,1920,1,0,2,0,4,1,4,8,8,1,4,Attchd,1958,1,2,451,3,3,Y,0,0,0,0,0,0,None,0,None,0,7,2006,WD,Normal,172500,Gd,Gd,TA,TA,Gd,Gd,Ex,TA,No,ALQ,BLQ,Typ,Unf,None,0,1,20127.61356
179,20,RL,63,17423,Pave,None,IR1,Lvl,CulDSac,Gtl,StoneBr,Norm,Norm,1Fam,1Story,9,5,2008,2009,Hip,CompShg,VinylSd,VinylSd,Stone,748,5,3,PConc,5,TA,1,6,1904,1,0,312,2216,GasA,5,Y,SBrkr,2234,0,0,2234,1,0,2,0,1,1,5,9,8,1,4,Attchd,2009,2,3,1166,3,3,Y,0,60,0,0,0,0,None,0,None,0,7,2009,New,Partial,501837,Ex,TA,TA,TA,Gd,Ex,Ex,Ex,No,GLQ,Unf,Typ,Fin,None,0,1,28360
180,30,RM,60,8520,Pave,None,Reg,Lvl,Inside,Gtl,OldTown,Norm,Norm,1Fam,1Story,5,6,1923,2006,Gable,CompShg,Wd Sdng,Wd Sdng,None,0,4,3,CBlock,3,TA,1,1,0,1,0,968,968,GasA,3,Y,SBrkr,968,0,0,968,0,0,1,0,2,1,3,5,8,0,0,Detchd,1935,1,2,480,2,3,N,0,0,184,0,0,0,None,0,None,0,7,2007,WD,Normal,100000,Gd,TA,Fa,TA,None,TA,TA,TA,No,Unf,Unf,Typ,Unf,None,0,1,13116
181,160,FV,32.53459697,2117,Pave,None,Reg,Lvl,Inside,Gtl,Somerst,Norm,Norm,Twnhs,2Story,6,5,2000,2000,Gable,CompShg,MetalSd,MetalSd,BrkFace,456,4,3,PConc,4,TA,1,6,436,1,0,320,756,GasA,5,Y,SBrkr,769,756,0,1525,0,0,2,1,3,1,4,5,8,1,3,Detchd,2000,1,2,440,3,3,Y,0,0,0,0,0,0,None,0,None,0,6,2007,WD,Normal,177000,Gd,TA,TA,TA,TA,Gd,Ex,Gd,No,GLQ,Unf,Typ,Unf,None,0,1,7607.534597
182,70,RL,54,7588,Pave,None,Reg,Lvl,Inside,Gtl,Crawfor,Norm,Norm,1Fam,2Story,7,6,1920,1950,Gable,CompShg,Stucco,Stucco,None,0,3,3,BrkTil,2,TA,1,2,352,1,0,441,793,GasA,4,Y,SBrkr,901,901,0,1802,0,0,1,1,4,1,3,9,8,1,4,Detchd,1920,1,1,216,2,3,Y,0,0,40,0,0,0,None,0,None,0,7,2006,WD,Normal,200100,TA,TA,Fa,TA,Gd,TA,Gd,Fa,No,LwQ,Unf,Typ,Unf,None,0,1,13088
183,20,RL,60,9060,Pave,None,Reg,Lvl,Inside,Gtl,Edwards,Artery,Norm,1Fam,1Story,5,6,1957,2006,Hip,CompShg,Wd Sdng,Wd Sdng,BrkFace,98,3,3,PConc,0,None,0,0,0,0,0,0,0,GasA,5,Y,SBrkr,1340,0,0,1340,0,0,1,0,3,1,3,7,8,1,4,Attchd,1957,1,1,252,3,3,Y,116,0,0,180,0,0,None,2,None,0,6,2007,WD,Normal,120000,TA,TA,TA,TA,Gd,TA,Ex,None,None,None,None,Typ,RFn,MnPrv,0,1,12446
184,50,RM,63,11426,Pave,None,Reg,Lvl,Inside,Gtl,OldTown,Norm,Norm,1Fam,1.5Fin,7,5,2003,2003,Gable,CompShg,VinylSd,VinylSd,None,0,3,3,PConc,4,TA,1,1,0,1,0,1362,1362,GasA,5,Y,SBrkr,1362,720,0,2082,0,0,2,1,3,1,4,6,5,0,0,Detchd,2003,1,2,484,3,3,N,280,238,0,0,0,0,None,0,None,0,6,2008,WD,Normal,200000,TA,TA,TA,TA,None,Gd,Ex,Gd,No,Unf,Unf,Mod,Unf,None,0,1,19379
185,50,RL,92,7438,Pave,None,IR1,Lvl,Inside,Gtl,BrkSide,RRAn,Feedr,1Fam,1.5Fin,5,8,1908,1991,Gable,CompShg,AsbShng,Plywood,None,0,3,3,PConc,2,TA,1,1,0,1,0,504,504,GasA,4,Y,SBrkr,936,316,0,1252,0,0,1,0,3,1,3,5,8,0,0,Attchd,1986,1,2,576,3,3,Y,104,0,0,0,0,0,None,2,None,0,6,2006,WD,Normal,127000,TA,TA,TA,TA,None,TA,Gd,Fa,No,Unf,Unf,Typ,Unf,MnPrv,0,1,11722
186,75,RM,90,22950,Pave,None,IR2,Lvl,Inside,Gtl,OldTown,Artery,Norm,1Fam,2.5Fin,10,9,1892,1993,Gable,WdShngl,Wd Sdng,Wd Sdng,None,0,4,4,BrkTil,3,TA,2,1,0,1,0,1107,1107,GasA,5,Y,SBrkr,1518,1518,572,3608,0,0,2,1,4,1,5,12,8,2,3,Detchd,1993,1,3,840,5,3,Y,0,260,0,0,410,0,None,4,None,0,6,2006,WD,Normal,475000,Gd,Gd,Ex,TA,TA,Ex,Ex,TA,Mn,Unf,Unf,Typ,Unf,GdPrv,0,1,33980
187,80,RL,70.52304588,9947,Pave,None,IR1,Lvl,CulDSac,Gtl,Mitchel,Norm,Norm,1Fam,SLvl,7,5,1990,1991,Gable,CompShg,HdBoard,HdBoard,None,0,3,3,PConc,4,TA,3,6,611,1,0,577,1188,GasA,5,Y,SBrkr,1217,0,0,1217,1,0,2,0,3,1,4,6,8,0,0,Attchd,1990,1,2,497,3,3,Y,168,27,0,0,0,0,None,4,None,0,6,2009,WD,Normal,173000,TA,TA,TA,TA,None,Gd,Ex,Gd,Av,GLQ,Unf,Typ,Unf,GdPrv,0,1,15519.52305
188,50,RL,60,10410,Pave,None,Reg,Lvl,Inside,Gtl,OldTown,Norm,Norm,1Fam,1.5Fin,5,7,1916,1987,Gable,CompShg,HdBoard,HdBoard,None,0,3,3,CBlock,2,TA,1,1,0,1,0,660,660,GasA,5,Y,SBrkr,808,704,144,1656,0,0,2,1,3,1,3,8,6,0,0,Detchd,1916,1,1,180,2,2,N,0,0,0,140,0,0,None,2,None,0,8,2009,WD,Normal,135000,TA,TA,Fa,Fa,None,TA,Ex,Fa,No,Unf,Unf,Min2,Unf,MnPrv,0,0,15422
189,90,RL,64,7018,Pave,None,Reg,Bnk,Inside,Gtl,SawyerW,Feedr,Norm,Duplex,SFoyer,5,5,1979,1979,Gable,CompShg,Plywood,Plywood,Stone,275,3,3,CBlock,4,TA,3,6,1086,1,0,0,1086,GasA,3,Y,SBrkr,1224,0,0,1224,2,0,0,2,2,2,3,6,8,2,3,Detchd,1979,1,2,528,3,3,Y,120,0,0,0,0,0,None,0,None,0,6,2009,WD,Alloca,153337,TA,TA,TA,TA,TA,TA,TA,Gd,Av,GLQ,Unf,Typ,Unf,None,0,1,12625
190,120,RL,41,4923,Pave,None,Reg,Lvl,Inside,Gtl,StoneBr,Norm,Norm,TwnhsE,1Story,8,5,2001,2002,Gable,CompShg,CemntBd,CmentBd,None,0,4,3,PConc,5,TA,3,6,1153,1,0,440,1593,GasA,5,Y,SBrkr,1593,0,0,1593,1,0,1,1,0,1,5,5,8,1,4,Attchd,2001,2,2,682,3,3,Y,0,120,0,0,224,0,None,0,None,0,8,2008,WD,Normal,286000,Gd,TA,TA,TA,Gd,Ex,Ex,Ex,Av,GLQ,Unf,Typ,Fin,None,0,0,12362
191,70,RL,70,10570,Pave,None,Reg,Bnk,Inside,Mod,Crawfor,Norm,Norm,1Fam,2Story,8,8,1932,1994,Hip,CompShg,BrkFace,BrkFace,None,0,4,3,CBlock,4,Gd,1,3,297,1,0,556,853,GasA,3,Y,SBrkr,1549,1178,0,2727,0,0,2,1,3,1,4,10,4,2,3,Detchd,1932,1,2,440,3,3,Y,0,74,0,0,0,0,None,0,None,0,12,2007,WD,Normal,315000,Gd,TA,TA,TA,TA,Gd,TA,Gd,No,Rec,Unf,Maj1,Unf,None,0,0,18314
192,60,RL,61.12282716,7472,Pave,None,IR1,Lvl,CulDSac,Gtl,NAmes,Norm,Norm,1Fam,2Story,7,9,1972,2004,Gable,CompShg,HdBoard,HdBoard,BrkFace,138,3,3,CBlock,3,TA,1,5,626,1,0,99,725,GasA,4,Y,SBrkr,725,754,0,1479,1,0,1,1,4,1,4,7,8,0,0,Attchd,1972,2,2,484,3,3,Y,0,32,0,0,0,0,None,0,None,0,6,2007,WD,Normal,184000,TA,TA,TA,TA,None,Gd,Gd,TA,No,ALQ,Unf,Typ,Fin,None,0,1,12595.12283
193,20,RL,68,9017,Pave,None,IR1,Lvl,Inside,Gtl,CollgCr,Norm,Norm,1Fam,1Story,7,5,1999,1999,Gable,CompShg,VinylSd,VinylSd,None,0,4,3,PConc,4,TA,3,6,560,1,0,871,1431,GasA,5,Y,SBrkr,1431,0,0,1431,1,0,2,0,3,1,4,6,8,0,0,Attchd,1999,2,2,666,3,3,Y,0,35,0,0,0,0,None,0,None,0,9,2009,WD,Normal,192000,Gd,TA,TA,TA,None,Gd,Ex,Gd,Av,GLQ,Unf,Typ,Fin,None,0,0,15510
194,160,RM,24,2522,Pave,None,Reg,Lvl,Inside,Gtl,Edwards,Norm,Norm,Twnhs,2Story,7,5,2004,2004,Gable,CompShg,VinylSd,VinylSd,Stone,50,4,3,PConc,4,TA,1,1,0,1,0,970,970,GasA,5,Y,SBrkr,970,739,0,1709,0,0,2,0,3,1,4,7,4,0,0,Detchd,2004,1,2,380,3,3,Y,0,40,0,0,0,0,None,0,None,0,5,2006,WD,Normal,130000,Gd,TA,TA,TA,None,Gd,Ex,Gd,No,Unf,Unf,Maj1,Unf,None,0,1,8374
195,20,RL,60,7180,Pave,None,IR1,Lvl,Inside,Gtl,CollgCr,Norm,Norm,1Fam,1Story,5,7,1972,1972,Hip,CompShg,HdBoard,HdBoard,None,0,3,3,CBlock,3,TA,3,5,390,1,0,474,864,GasA,3,Y,SBrkr,864,0,0,864,0,0,1,0,3,1,3,5,8,0,0,Detchd,1989,1,1,352,3,3,Y,0,0,0,0,0,0,None,0,None,0,5,2008,WD,Normal,127000,TA,TA,TA,TA,None,TA,TA,TA,Av,ALQ,Unf,Typ,Unf,None,0,1,11048
196,160,RL,24,2280,Pave,None,Reg,Lvl,FR2,Gtl,NPkVill,Norm,Norm,Twnhs,2Story,6,6,1976,1976,Gable,CompShg,Plywood,Brk Cmn,None,0,3,3,CBlock,4,TA,1,5,566,1,0,289,855,GasA,3,Y,SBrkr,855,601,0,1456,0,0,2,1,3,1,3,7,8,1,3,Attchd,1976,1,2,440,3,3,Y,87,0,0,0,0,0,None,0,None,0,7,2009,WD,Normal,148500,TA,TA,TA,TA,TA,TA,TA,Gd,No,ALQ,Unf,Typ,Unf,None,0,1,7453
197,20,RL,79,9416,Pave,None,Reg,Lvl,Inside,Gtl,Somerst,Norm,Norm,1Fam,1Story,7,5,2007,2007,Hip,CompShg,CemntBd,CmentBd,Stone,205,5,3,PConc,5,TA,1,6,1126,1,0,600,1726,GasA,5,Y,SBrkr,1726,0,0,1726,1,0,2,0,3,1,5,8,8,1,4,Attchd,2007,2,3,786,3,3,Y,171,138,0,0,266,0,None,0,None,0,9,2007,New,Partial,311872,Ex,TA,TA,TA,Gd,Ex,Ex,Ex,No,GLQ,Unf,Typ,Fin,None,1,0,17965
198,75,RL,174,25419,Pave,None,Reg,Lvl,Corner,Gtl,NAmes,Artery,Norm,1Fam,2Story,8,4,1918,1990,Gable,CompShg,Stucco,Stucco,None,0,4,4,PConc,3,TA,1,6,1036,2,184,140,1360,GasA,4,Y,SBrkr,1360,1360,392,3112,1,1,2,0,4,1,4,8,8,1,5,Detchd,1918,1,2,795,3,3,Y,0,16,552,0,0,512,Ex,4,None,0,3,2006,WD,Abnorml,235000,Gd,Gd,TA,TA,Ex,Gd,Gd,TA,No,GLQ,LwQ,Typ,Unf,GdPrv,0,0,36412
199,75,RM,92,5520,Pave,None,Reg,Lvl,Corner,Gtl,OldTown,Norm,Norm,1Fam,2.5Fin,6,6,1912,1950,Gable,CompShg,Wd Sdng,Wd Sdng,None,0,3,3,CBlock,3,TA,1,1,0,1,0,755,755,GasA,5,Y,SBrkr,929,929,371,2229,0,0,1,0,5,1,3,8,8,0,0,None,1912,0,0,0,0,0,Y,0,198,30,0,0,0,None,2,None,0,7,2009,WD,Abnorml,104000,TA,TA,None,None,None,TA,Ex,TA,No,Unf,Unf,Typ,None,MnPrv,0,1,11808
200,20,RL,76,9591,Pave,None,Reg,Lvl,Inside,Gtl,NridgHt,Norm,Norm,1Fam,1Story,8,5,2004,2005,Hip,CompShg,VinylSd,VinylSd,BrkFace,262,4,3,PConc,5,TA,3,6,1088,1,0,625,1713,GasA,5,Y,SBrkr,1713,0,0,1713,1,0,2,0,3,1,5,7,8,1,4,Attchd,2004,2,3,856,3,3,Y,0,26,0,0,170,0,None,0,None,0,1,2009,WD,Normal,274900,Gd,TA,TA,TA,Gd,Ex,Ex,Ex,Av,GLQ,Unf,Typ,Fin,None,0,0,17833
201,20,RM,80,8546,Pave,None,Reg,Lvl,Corner,Gtl,Edwards,Norm,Norm,1Fam,1Story,4,5,2003,2004,Gable,CompShg,VinylSd,VinylSd,None,0,3,3,PConc,4,TA,1,1,0,1,0,1121,1121,GasA,5,Y,SBrkr,1121,0,0,1121,0,0,2,0,2,1,3,5,8,0,0,Attchd,2003,1,2,440,3,3,Y,132,64,0,0,0,0,None,0,None,0,3,2010,WD,Normal,140000,TA,TA,TA,TA,None,TA,Ex,Gd,No,Unf,Unf,Typ,RFn,None,0,0,13746
202,20,RL,75,10125,Pave,None,Reg,Lvl,Inside,Gtl,Mitchel,Norm,Norm,1Fam,1Story,6,6,1977,1977,Gable,CompShg,Plywood,Plywood,None,0,3,3,CBlock,3,TA,1,5,641,2,279,276,1196,GasA,3,Y,SBrkr,1279,0,0,1279,0,1,2,0,3,1,3,6,8,2,2,Detchd,1980,1,2,473,3,3,Y,238,83,0,0,0,0,None,2,None,0,2,2008,WD,Normal,171500,TA,TA,TA,TA,Fa,TA,TA,TA,No,ALQ,LwQ,Typ,Unf,MnPrv,0,0,15944
203,50,RL,50,7000,Pave,None,Reg,Lvl,Corner,Gtl,OldTown,Artery,Norm,1Fam,1.5Fin,6,6,1924,1950,Gable,CompShg,MetalSd,MetalSd,None,0,3,4,BrkTil,2,TA,1,2,617,1,0,0,617,GasA,4,Y,SBrkr,865,445,0,1310,0,0,2,0,2,1,3,6,7,0,0,Attchd,1924,1,1,398,3,3,Y,0,0,126,0,0,0,None,0,None,0,5,2006,COD,Normal,112000,TA,Gd,TA,TA,None,TA,Gd,Fa,No,LwQ,Unf,Min1,Unf,None,0,1,11428
204,120,RM,47.10626285,4438,Pave,None,Reg,Lvl,Inside,Gtl,CollgCr,Norm,Norm,TwnhsE,1Story,6,5,2004,2004,Gable,CompShg,VinylSd,VinylSd,BrkFace,205,4,3,PConc,4,TA,3,6,662,1,0,186,848,GasA,5,Y,SBrkr,848,0,0,848,1,0,1,0,1,1,4,3,8,1,4,Attchd,2004,1,2,420,3,3,Y,149,0,0,0,0,0,None,0,None,0,1,2008,WD,Normal,149000,Gd,TA,TA,TA,Gd,Gd,Ex,Gd,Av,GLQ,Unf,Typ,RFn,None,0,0,8651.106263
205,50,RM,50,3500,Pave,Grvl,Reg,Lvl,Inside,Gtl,OldTown,Norm,Norm,1Fam,1.5Fin,5,7,1947,1950,Gable,CompShg,AsbShng,AsbShng,None,0,3,3,CBlock,3,TA,1,2,312,1,0,408,720,GasA,3,Y,SBrkr,720,564,0,1284,0,0,1,1,2,1,3,5,8,0,0,Detchd,1948,1,1,240,3,3,Y,0,35,0,0,0,0,None,1,None,0,4,2009,WD,Normal,110000,TA,TA,TA,TA,None,TA,TA,TA,No,LwQ,Unf,Typ,Unf,MnWw,0,0,7833
206,20,RL,99,11851,Pave,None,Reg,Lvl,Corner,Gtl,Gilbert,Norm,Norm,1Fam,1Story,7,5,1990,1990,Gable,CompShg,HdBoard,HdBoard,None,0,3,3,PConc,4,TA,1,1,0,1,0,1424,1424,GasA,5,Y,SBrkr,1442,0,0,1442,0,0,2,0,3,1,3,5,8,0,0,Attchd,1990,1,2,500,3,3,Y,0,34,0,508,0,0,None,0,None,0,5,2009,WD,Normal,180500,TA,TA,TA,TA,None,TA,Ex,Gd,No,Unf,Unf,Typ,RFn,None,0,1,18724
207,20,RL,40,13673,Pave,None,IR1,Lvl,CulDSac,Gtl,Sawyer,RRAe,Norm,1Fam,1Story,5,5,1962,1962,Gable,CompShg,HdBoard,HdBoard,None,0,3,4,CBlock,3,TA,1,1,0,1,0,1140,1140,GasA,3,Y,SBrkr,1696,0,0,1696,0,0,1,1,3,1,3,8,6,1,3,Attchd,1962,1,1,349,3,3,Y,0,30,0,0,0,0,None,0,None,0,3,2007,WD,Normal,143900,TA,Gd,TA,TA,TA,TA,TA,TA,No,Unf,Unf,Min2,RFn,None,0,0,19764
208,20,RL,79.03480246,12493,Pave,None,IR1,Lvl,Inside,Gtl,NAmes,Norm,Norm,1Fam,1Story,4,5,1960,1960,Gable,CompShg,Wd Sdng,Wd Sdng,None,0,3,3,PConc,3,TA,1,5,419,3,306,375,1100,GasA,3,Y,SBrkr,1100,0,0,1100,1,0,1,0,3,1,3,6,8,1,1,Attchd,1960,1,1,312,3,3,Y,355,0,0,0,0,0,None,1,None,0,4,2008,WD,Normal,141000,TA,TA,TA,TA,Po,TA,TA,TA,No,ALQ,Rec,Typ,RFn,GdWo,0,0,17639.0348
209,60,RL,84.74668135,14364,Pave,None,IR1,Low,Inside,Mod,SawyerW,Norm,Norm,1Fam,2Story,7,5,1988,1989,Gable,CompShg,Plywood,Plywood,BrkFace,128,4,3,CBlock,4,TA,4,6,1065,1,0,92,1157,GasA,5,Y,SBrkr,1180,882,0,2062,1,0,2,1,3,1,3,7,8,1,4,Attchd,1988,2,2,454,3,3,Y,60,55,0,0,154,0,None,0,None,0,4,2007,WD,Normal,277000,Gd,TA,TA,TA,Gd,TA,Ex,Gd,Gd,GLQ,Unf,Typ,Fin,None,0,0,21737.74668
210,20,RL,75,8250,Pave,None,Reg,Lvl,Inside,Gtl,NAmes,Norm,Norm,1Fam,1Story,6,7,1964,1964,Hip,CompShg,HdBoard,HdBoard,Stone,260,3,3,CBlock,4,TA,1,3,787,1,0,305,1092,GasA,5,Y,SBrkr,1092,0,0,1092,1,0,1,0,3,1,3,6,8,0,0,Attchd,1964,1,2,504,3,4,Y,0,0,0,0,0,0,None,2,None,0,7,2008,WD,Normal,145000,TA,TA,TA,Gd,None,TA,Ex,Gd,No,Rec,Unf,Typ,RFn,MnPrv,0,1,13457
211,30,RL,67,5604,Pave,None,Reg,Lvl,Inside,Gtl,Edwards,Norm,Norm,1Fam,1Story,5,6,1925,1950,Gable,CompShg,Stucco,Stucco,None,0,3,3,CBlock,3,TA,1,3,468,1,0,396,864,GasA,3,N,FuseA,864,0,0,864,1,0,1,0,2,1,3,5,8,0,0,None,1925,0,0,0,0,0,Y,0,0,96,0,0,0,None,0,None,0,4,2008,WD,Normal,98000,TA,TA,None,None,None,TA,TA,TA,No,Rec,Unf,Typ,None,None,0,0,9223
212,20,RL,83,10420,Pave,None,Reg,Lvl,Corner,Gtl,Edwards,Norm,Norm,1Fam,1Story,6,5,2009,2009,Gable,CompShg,VinylSd,VinylSd,None,0,3,3,PConc,4,TA,2,6,36,1,0,1176,1212,GasA,5,Y,SBrkr,1212,0,0,1212,0,0,2,0,3,1,4,6,8,0,0,Attchd,2009,1,2,460,3,3,Y,100,22,0,0,0,0,None,0,None,0,3,2010,WD,Normal,186000,TA,TA,TA,TA,None,Gd,Ex,Gd,Mn,GLQ,Unf,Typ,RFn,None,0,0,15933
213,60,FV,72,8640,Pave,None,Reg,Lvl,Inside,Gtl,Somerst,Norm,Norm,1Fam,2Story,7,5,2009,2009,Gable,CompShg,VinylSd,VinylSd,None,0,3,3,PConc,4,TA,1,6,822,1,0,78,900,GasA,5,Y,SBrkr,932,920,0,1852,1,0,2,1,3,1,4,7,8,1,3,Attchd,2009,1,2,644,3,3,Y,168,108,0,0,0,0,None,0,None,0,7,2009,New,Partial,252678,TA,TA,TA,TA,TA,Gd,Ex,Gd,No,GLQ,Unf,Typ,RFn,None,1,1,15136
214,20,RL,43,13568,Pave,None,IR2,Lvl,CulDSac,Gtl,CollgCr,Norm,Norm,1Fam,1Story,5,5,1995,1995,Gable,CompShg,VinylSd,VinylSd,None,0,3,3,PConc,4,TA,1,5,716,1,0,274,990,GasA,5,Y,SBrkr,990,0,0,990,0,1,1,0,3,1,3,5,8,0,0,Attchd,1996,1,2,576,3,3,Y,224,0,0,0,0,0,None,0,None,0,7,2006,WD,Normal,156000,TA,TA,TA,TA,None,TA,Ex,Gd,No,ALQ,Unf,Typ,Unf,None,0,1,18371
215,60,RL,73.8241153,10900,Pave,None,IR1,Lvl,FR2,Gtl,CollgCr,Norm,Norm,1Fam,2Story,6,7,1977,1977,Gable,CompShg,HdBoard,HdBoard,BrkFace,153,3,3,CBlock,4,TA,1,6,378,1,0,311,689,GasA,5,Y,SBrkr,689,703,0,1392,0,0,1,1,3,1,3,6,8,0,0,Attchd,1977,2,1,299,3,3,Y,0,36,0,0,0,0,None,2,Shed,450,3,2010,WD,Normal,161750,TA,TA,TA,TA,None,TA,Ex,Gd,No,GLQ,Unf,Typ,Fin,MnPrv,0,0,15623.82412
216,20,RL,72,10011,Pave,None,IR1,Lvl,Inside,Gtl,NAmes,Norm,Norm,1Fam,1Story,5,6,1957,1996,Gable,CompShg,HdBoard,HdBoard,BrkFace,64,3,3,CBlock,3,TA,1,4,360,1,0,710,1070,GasA,3,Y,SBrkr,1236,0,0,1236,0,1,1,0,2,1,4,6,7,1,2,Attchd,1957,1,1,447,3,3,Y,0,0,0,0,0,0,None,2,None,0,5,2006,WD,Normal,134450,TA,TA,TA,TA,Fa,Gd,TA,TA,No,BLQ,Unf,Min1,Unf,MnPrv,0,1,15206
217,20,RL,65,8450,Pave,None,Reg,Lvl,Inside,Gtl,CollgCr,Norm,Norm,1Fam,1Story,7,5,2004,2004,Gable,CompShg,VinylSd,VinylSd,BrkFace,266,4,3,PConc,4,TA,2,6,946,1,0,490,1436,GasA,5,Y,SBrkr,1436,0,0,1436,1,0,2,0,3,1,4,8,8,0,0,Attchd,2004,1,2,484,3,3,Y,139,98,0,0,0,0,None,0,None,0,4,2008,WD,Normal,210000,Gd,TA,TA,TA,None,Gd,Ex,Gd,Mn,GLQ,Unf,Typ,Unf,None,0,0,15246
218,70,RM,57,9906,Pave,Grvl,Reg,Lvl,Inside,Gtl,OldTown,Norm,Norm,1Fam,2Story,4,4,1925,1950,Gable,CompShg,MetalSd,MetalSd,None,0,3,3,CBlock,3,TA,1,1,0,1,0,686,686,GasA,2,N,SBrkr,810,518,0,1328,0,0,1,0,3,1,3,8,8,0,0,Detchd,1940,1,1,210,3,3,Y,0,172,60,0,0,0,None,0,None,0,9,2006,WD,Family,107000,TA,TA,TA,TA,None,TA,Fa,TA,No,Unf,Unf,Typ,Unf,None,0,0,14433
219,50,RL,88.48728722,15660,Pave,None,IR1,Lvl,Corner,Gtl,Crawfor,Norm,Norm,1Fam,1.5Fin,7,9,1939,2006,Gable,CompShg,VinylSd,VinylSd,BrkFace,312,4,4,CBlock,3,TA,1,4,341,1,0,457,798,GasA,5,Y,SBrkr,1137,817,0,1954,0,1,1,1,3,1,4,8,8,2,3,Attchd,1939,1,2,431,3,3,Y,0,119,150,0,0,0,None,0,None,0,5,2008,WD,Normal,311500,Gd,Gd,TA,TA,TA,Gd,Ex,TA,No,BLQ,Unf,Typ,Unf,None,0,1,22264.48729
220,120,RL,43,3010,Pave,None,Reg,Lvl,Inside,Gtl,Blmngtn,Norm,Norm,TwnhsE,1Story,7,5,2005,2006,Gable,CompShg,VinylSd,VinylSd,BrkFace,16,4,3,PConc,4,TA,3,6,16,1,0,1232,1248,GasA,5,Y,SBrkr,1248,0,0,1248,0,0,2,0,2,1,4,5,8,0,0,Attchd,2005,2,2,438,3,3,Y,108,0,0,0,0,0,None,0,None,0,3,2006,New,Partial,167240,Gd,TA,TA,TA,None,Gd,Ex,Gd,Av,GLQ,Unf,Typ,Fin,None,0,0,8607
